State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
Uttar Pradesh,FIROZABAD,1999,Whole Year,Moth,19.0,8.0,0.42105263157894735
Uttar Pradesh,FIROZABAD,1999,Whole Year,Onion,292.0,4186.0,14.335616438356164
Uttar Pradesh,FIROZABAD,1999,Whole Year,Peas & beans (Pulses),2224.0,4541.0,2.0418165467625897
Uttar Pradesh,FIROZABAD,1999,Whole Year,Potato,21813.0,618093.0,28.335992298170815
Uttar Pradesh,FIROZABAD,1999,Whole Year,Sugarcane,205.0,10772.0,52.546341463414635
Uttar Pradesh,FIROZABAD,1999,Whole Year,Tobacco,2.0,12.0,6.0
Uttar Pradesh,FIROZABAD,1999,Whole Year,Turmeric,1.0,2.0,2.0
Uttar Pradesh,FIROZABAD,2000,Kharif,Arhar/Tur,1354.0,887.0,0.655096011816839
Uttar Pradesh,FIROZABAD,2000,Kharif,Bajra,61495.0,106539.0,1.7324823156354174
Uttar Pradesh,FIROZABAD,2000,Kharif,Castor seed,1.0,1.0,1.0
Uttar Pradesh,FIROZABAD,2000,Kharif,Cotton(lint),4.0,6.0,1.5
Uttar Pradesh,FIROZABAD,2000,Kharif,Groundnut,1.0,1.0,1.0
Uttar Pradesh,FIROZABAD,2000,Kharif,Jowar,194.0,159.0,0.8195876288659794
Uttar Pradesh,FIROZABAD,2000,Kharif,Maize,8366.0,16669.0,1.9924695194836242
Uttar Pradesh,FIROZABAD,2000,Kharif,Moong(Green Gram),84.0,25.0,0.2976190476190476
Uttar Pradesh,FIROZABAD,2000,Kharif,Moth,7.0,2.0,0.2857142857142857
Uttar Pradesh,FIROZABAD,2000,Kharif,Rice,21506.0,34330.0,1.5962987073374872
Uttar Pradesh,FIROZABAD,2000,Kharif,Sesamum,437.0,101.0,0.2311212814645309
Uttar Pradesh,FIROZABAD,2000,Kharif,Urad,584.0,243.0,0.4160958904109589
Uttar Pradesh,FIROZABAD,2000,Rabi,Barley,15462.0,40307.0,2.606842581813478
Uttar Pradesh,FIROZABAD,2000,Rabi,Gram,2314.0,2673.0,1.15514261019879
Uttar Pradesh,FIROZABAD,2000,Rabi,Linseed,44.0,16.0,0.36363636363636365
Uttar Pradesh,FIROZABAD,2000,Rabi,Maize,258.0,418.0,1.62015503875969
Uttar Pradesh,FIROZABAD,2000,Rabi,Masoor,70.0,57.0,0.8142857142857143
Uttar Pradesh,FIROZABAD,2000,Rabi,Moong(Green Gram),1902.0,797.0,0.41903259726603576
Uttar Pradesh,FIROZABAD,2000,Rabi,Peas & beans (Pulses),1569.0,2992.0,1.9069471000637348
Uttar Pradesh,FIROZABAD,2000,Rabi,Rapeseed &Mustard,10219.0,13117.0,1.2835893923084452
Uttar Pradesh,FIROZABAD,2000,Rabi,Urad,573.0,255.0,0.44502617801047123
Uttar Pradesh,FIROZABAD,2000,Rabi,Wheat,109295.0,305190.0,2.792350976714397
Uttar Pradesh,FIROZABAD,2000,Whole Year,Potato,18508.0,435012.0,23.503998271017938
Uttar Pradesh,FIROZABAD,2000,Whole Year,Sugarcane,187.0,8728.0,46.67379679144385
Uttar Pradesh,FIROZABAD,2001,Kharif,Arhar/Tur,1535.0,1096.0,0.7140065146579805
Uttar Pradesh,FIROZABAD,2001,Kharif,Bajra,62049.0,65958.0,1.0629985978823189
Uttar Pradesh,FIROZABAD,2001,Kharif,Cotton(lint),3.0,6.0,2.0
Uttar Pradesh,FIROZABAD,2001,Kharif,Groundnut,3.0,2.0,0.6666666666666666
Uttar Pradesh,FIROZABAD,2001,Kharif,Jowar,318.0,246.0,0.7735849056603774
Uttar Pradesh,FIROZABAD,2001,Kharif,Maize,9357.0,23018.0,2.4599764881906596
Uttar Pradesh,FIROZABAD,2001,Kharif,Moong(Green Gram),87.0,24.0,0.27586206896551724
Uttar Pradesh,FIROZABAD,2001,Kharif,Moth,1.0,1.0,1.0
Uttar Pradesh,FIROZABAD,2001,Kharif,Rice,19184.0,33752.0,1.7593828190158465
Uttar Pradesh,FIROZABAD,2001,Kharif,Sesamum,716.0,208.0,0.2905027932960894
Uttar Pradesh,FIROZABAD,2001,Kharif,Sunflower,33.0,38.0,1.1515151515151516
Uttar Pradesh,FIROZABAD,2001,Kharif,Urad,792.0,323.0,0.4078282828282828
Uttar Pradesh,FIROZABAD,2001,Rabi,Barley,13794.0,43487.0,3.1526025808322458
Uttar Pradesh,FIROZABAD,2001,Rabi,Gram,3379.0,4037.0,1.1947321692808524
Uttar Pradesh,FIROZABAD,2001,Rabi,Linseed,48.0,20.0,0.4166666666666667
Uttar Pradesh,FIROZABAD,2001,Rabi,Maize,437.0,712.0,1.6292906178489703
Uttar Pradesh,FIROZABAD,2001,Rabi,Masoor,59.0,47.0,0.7966101694915254
Uttar Pradesh,FIROZABAD,2001,Rabi,Moong(Green Gram),1544.0,431.0,0.27914507772020725
Uttar Pradesh,FIROZABAD,2001,Rabi,Peas & beans (Pulses),1780.0,2531.0,1.4219101123595506
Uttar Pradesh,FIROZABAD,2001,Rabi,Rapeseed &Mustard,13370.0,15277.0,1.1426327599102468
Uttar Pradesh,FIROZABAD,2001,Rabi,Urad,607.0,189.0,0.3113673805601318
Uttar Pradesh,FIROZABAD,2001,Rabi,Wheat,110573.0,322196.0,2.9138759009884874
Uttar Pradesh,FIROZABAD,2001,Whole Year,Potato,20434.0,601005.0,29.41200939610453
Uttar Pradesh,FIROZABAD,2001,Whole Year,Sugarcane,174.0,9121.0,52.41954022988506
Uttar Pradesh,FIROZABAD,2001,Whole Year,Tobacco,3.0,19.0,6.333333333333333
Uttar Pradesh,FIROZABAD,2001,Whole Year,Turmeric,1.0,2.0,2.0
Uttar Pradesh,FIROZABAD,2002,Kharif,Bajra,59097.0,75171.0,1.2719935022082338
Uttar Pradesh,FIROZABAD,2002,Kharif,Cotton(lint),9.0,6.0,0.6666666666666666
Uttar Pradesh,FIROZABAD,2002,Kharif,Groundnut,1.0,1.0,1.0
Uttar Pradesh,FIROZABAD,2002,Kharif,Jowar,218.0,216.0,0.9908256880733946
Uttar Pradesh,FIROZABAD,2002,Kharif,Maize,6962.0,7310.0,1.0499856363114048
Uttar Pradesh,FIROZABAD,2002,Kharif,Moong(Green Gram),56.0,16.0,0.2857142857142857
Uttar Pradesh,FIROZABAD,2002,Kharif,Moth,3.0,1.0,0.3333333333333333
Uttar Pradesh,FIROZABAD,2002,Kharif,Rice,13947.0,26639.0,1.910016491001649
Uttar Pradesh,FIROZABAD,2002,Kharif,Sesamum,296.0,48.0,0.16216216216216217
Uttar Pradesh,FIROZABAD,2002,Kharif,Sunflower,5.0,7.0,1.4
Uttar Pradesh,FIROZABAD,2002,Kharif,Urad,447.0,178.0,0.3982102908277405
Uttar Pradesh,FIROZABAD,2002,Rabi,Barley,14158.0,47338.0,3.343551349060602
Uttar Pradesh,FIROZABAD,2002,Rabi,Gram,1975.0,1521.0,0.770126582278481
Uttar Pradesh,FIROZABAD,2002,Rabi,Linseed,23.0,10.0,0.43478260869565216
Uttar Pradesh,FIROZABAD,2002,Rabi,Maize,274.0,303.0,1.1058394160583942
Uttar Pradesh,FIROZABAD,2002,Rabi,Masoor,44.0,43.0,0.9772727272727273
Uttar Pradesh,FIROZABAD,2002,Rabi,Onion,59.0,609.0,10.322033898305085
Uttar Pradesh,FIROZABAD,2002,Rabi,Peas & beans (Pulses),1610.0,2682.0,1.6658385093167702
Uttar Pradesh,FIROZABAD,2002,Rabi,Rapeseed &Mustard,10393.0,10760.0,1.035312229385163
Uttar Pradesh,FIROZABAD,2002,Rabi,Wheat,105238.0,299221.0,2.8432790436914424
Uttar Pradesh,FIROZABAD,2002,Summer,Moong(Green Gram),1040.0,378.0,0.36346153846153845
Uttar Pradesh,FIROZABAD,2002,Summer,Onion,76.0,850.0,11.18421052631579
Uttar Pradesh,FIROZABAD,2002,Summer,Urad,747.0,312.0,0.41767068273092367
Uttar Pradesh,FIROZABAD,2002,Whole Year,Potato,28906.0,738664.0,25.55400262921193
Uttar Pradesh,FIROZABAD,2002,Whole Year,Sannhamp,11.0,4.0,0.36363636363636365
Uttar Pradesh,FIROZABAD,2002,Whole Year,Sugarcane,140.0,7617.0,54.40714285714286
Uttar Pradesh,FIROZABAD,2002,Whole Year,Tobacco,8.0,47.0,5.875
Uttar Pradesh,FIROZABAD,2002,Whole Year,Turmeric,1.0,2.0,2.0
Uttar Pradesh,FIROZABAD,2003,Kharif,Arhar/Tur,675.0,654.0,0.9688888888888889
Uttar Pradesh,FIROZABAD,2003,Kharif,Bajra,65024.0,57981.0,0.8916861466535433
Uttar Pradesh,FIROZABAD,2003,Kharif,Groundnut,3.0,2.0,0.6666666666666666
Uttar Pradesh,FIROZABAD,2003,Kharif,Jowar,226.0,201.0,0.8893805309734514
Uttar Pradesh,FIROZABAD,2003,Kharif,Maize,6604.0,11603.0,1.7569654754694124
Uttar Pradesh,FIROZABAD,2003,Kharif,Moong(Green Gram),127.0,30.0,0.23622047244094488
Uttar Pradesh,FIROZABAD,2003,Kharif,Moth,2.0,1.0,0.5
Uttar Pradesh,FIROZABAD,2003,Kharif,Rice,13865.0,26784.0,1.9317706455102777
Uttar Pradesh,FIROZABAD,2003,Kharif,Sesamum,305.0,40.0,0.13114754098360656
Uttar Pradesh,FIROZABAD,2003,Kharif,Sunflower,23.0,39.0,1.6956521739130435
Uttar Pradesh,FIROZABAD,2003,Kharif,Urad,450.0,107.0,0.23777777777777778
Uttar Pradesh,FIROZABAD,2003,Rabi,Barley,13025.0,42522.0,3.264644913627639
Uttar Pradesh,FIROZABAD,2003,Rabi,Gram,1927.0,2897.0,1.5033731188375714
Uttar Pradesh,FIROZABAD,2003,Rabi,Linseed,15.0,7.0,0.4666666666666667
Uttar Pradesh,FIROZABAD,2003,Rabi,Masoor,45.0,41.0,0.9111111111111111
Uttar Pradesh,FIROZABAD,2003,Rabi,Onion,219.0,3143.0,14.351598173515981
Uttar Pradesh,FIROZABAD,2003,Rabi,Peas & beans (Pulses),1463.0,3052.0,2.0861244019138754
Uttar Pradesh,FIROZABAD,2003,Rabi,Ragi,6.0,9.0,1.5
Uttar Pradesh,FIROZABAD,2003,Rabi,Rapeseed &Mustard,10945.0,12387.0,1.131749657377798
Uttar Pradesh,FIROZABAD,2003,Rabi,Wheat,104505.0,330205.0,3.1597052772594614
Uttar Pradesh,FIROZABAD,2003,Summer,Maize,421.0,575.0,1.3657957244655583
Uttar Pradesh,FIROZABAD,2003,Summer,Moong(Green Gram),1095.0,437.0,0.39908675799086757
Uttar Pradesh,FIROZABAD,2003,Summer,Onion,140.0,1382.0,9.871428571428572
Uttar Pradesh,FIROZABAD,2003,Summer,Urad,739.0,406.0,0.5493910690121786
Uttar Pradesh,FIROZABAD,2003,Whole Year,Potato,30040.0,665716.0,22.16098535286285
Uttar Pradesh,FIROZABAD,2003,Whole Year,Sannhamp,3.0,1.0,0.3333333333333333
Uttar Pradesh,FIROZABAD,2003,Whole Year,Sugarcane,88.0,4552.0,51.72727272727273
Uttar Pradesh,FIROZABAD,2003,Whole Year,Tobacco,8.0,59.0,7.375
Uttar Pradesh,FIROZABAD,2004,Kharif,Bajra,65714.0,124248.0,1.8907386553854582
Uttar Pradesh,FIROZABAD,2004,Kharif,Cotton(lint),10.0,1.0,0.1
Uttar Pradesh,FIROZABAD,2004,Kharif,Groundnut,41.0,34.0,0.8292682926829268
Uttar Pradesh,FIROZABAD,2004,Kharif,Jowar,143.0,108.0,0.7552447552447552
Uttar Pradesh,FIROZABAD,2004,Kharif,Maize,7987.0,22268.0,2.78803054964317
Uttar Pradesh,FIROZABAD,2004,Kharif,Rice,14649.0,40988.0,2.798006689876442
Uttar Pradesh,FIROZABAD,2004,Kharif,Sannhamp,5.0,1.0,0.2
Uttar Pradesh,FIROZABAD,2004,Kharif,Sesamum,736.0,118.0,0.16032608695652173
Uttar Pradesh,FIROZABAD,2004,Kharif,Sugarcane,94.0,4669.0,49.670212765957444
Uttar Pradesh,FIROZABAD,2004,Rabi,Barley,11459.0,30834.0,2.6908107164674053
Uttar Pradesh,FIROZABAD,2004,Rabi,Gram,1572.0,1951.0,1.241094147582697
Uttar Pradesh,FIROZABAD,2004,Rabi,Linseed,23.0,11.0,0.4782608695652174
Uttar Pradesh,FIROZABAD,2004,Rabi,Potato,29681.0,771587.0,25.99599070112193
Uttar Pradesh,FIROZABAD,2004,Rabi,Rapeseed &Mustard,15945.0,19624.0,1.230730636563186
Uttar Pradesh,FIROZABAD,2004,Rabi,Turmeric,3.0,5.0,1.6666666666666667
Uttar Pradesh,FIROZABAD,2004,Rabi,Wheat,102786.0,288431.0,2.806131185180861
Uttar Pradesh,FIROZABAD,2004,Summer,Sunflower,138.0,271.0,1.963768115942029
Uttar Pradesh,FIROZABAD,2004,Whole Year,Dry chillies,3753.0,2584.0,0.6885158539834799
Uttar Pradesh,FIROZABAD,2004,Whole Year,Garlic,1180.0,5110.0,4.330508474576271
Uttar Pradesh,FIROZABAD,2004,Whole Year,Guar seed,34.0,29.0,0.8529411764705882
Uttar Pradesh,FIROZABAD,2004,Whole Year,Onion,171.0,1963.0,11.47953216374269
Uttar Pradesh,FIROZABAD,2004,Whole Year,Sweet potato,250.0,2906.0,11.624
Uttar Pradesh,FIROZABAD,2004,Whole Year,Tobacco,13.0,57.0,4.384615384615385
Uttar Pradesh,FIROZABAD,2005,Kharif,Bajra,63572.0,120283.0,1.892075127414585
Uttar Pradesh,FIROZABAD,2005,Kharif,Jowar,205.0,193.0,0.9414634146341463
Uttar Pradesh,FIROZABAD,2005,Kharif,Maize,6288.0,12387.0,1.969942748091603
Uttar Pradesh,FIROZABAD,2005,Kharif,Rice,14433.0,44381.0,3.074967089309222
Uttar Pradesh,FIROZABAD,2005,Kharif,Sannhamp,7.0,2.0,0.2857142857142857
Uttar Pradesh,FIROZABAD,2005,Kharif,Sesamum,371.0,66.0,0.1778975741239892
Uttar Pradesh,FIROZABAD,2005,Kharif,Sugarcane,147.0,7406.0,50.38095238095238
Uttar Pradesh,FIROZABAD,2005,Rabi,Barley,11907.0,34578.0,2.9040060468631896
Uttar Pradesh,FIROZABAD,2005,Rabi,Gram,1036.0,1350.0,1.303088803088803
Uttar Pradesh,FIROZABAD,2005,Rabi,Linseed,15.0,6.0,0.4
Uttar Pradesh,FIROZABAD,2005,Rabi,Potato,33975.0,863135.0,25.405003679175863
Uttar Pradesh,FIROZABAD,2005,Rabi,Rapeseed &Mustard,9132.0,12365.0,1.354029785370127
Uttar Pradesh,FIROZABAD,2005,Rabi,Wheat,99965.0,310091.0,3.101995698494473
Uttar Pradesh,FIROZABAD,2005,Summer,Sunflower,136.0,164.0,1.2058823529411764
Uttar Pradesh,FIROZABAD,2005,Whole Year,Coriander,21.0,12.0,0.5714285714285714
Uttar Pradesh,FIROZABAD,2005,Whole Year,Dry chillies,1227.0,1121.0,0.9136104319478403
Uttar Pradesh,FIROZABAD,2005,Whole Year,Garlic,3834.0,16706.0,4.357329160146062
Uttar Pradesh,FIROZABAD,2005,Whole Year,Guar seed,8.0,6.0,0.75
Uttar Pradesh,FIROZABAD,2005,Whole Year,Onion,704.0,9007.0,12.794034090909092
Uttar Pradesh,FIROZABAD,2005,Whole Year,Sweet potato,230.0,3009.0,13.082608695652175
Uttar Pradesh,FIROZABAD,2005,Whole Year,Tobacco,8.0,46.0,5.75
Uttar Pradesh,FIROZABAD,2006,Kharif,Arhar/Tur,1025.0,868.0,0.8468292682926829
Uttar Pradesh,FIROZABAD,2006,Kharif,Bajra,59566.0,109525.0,1.8387167175905719
Uttar Pradesh,FIROZABAD,2006,Kharif,Cotton(lint),10.0,2.0,0.2
Uttar Pradesh,FIROZABAD,2006,Kharif,Groundnut,22.0,16.0,0.7272727272727273
Uttar Pradesh,FIROZABAD,2006,Kharif,Jowar,197.0,224.0,1.1370558375634519
Uttar Pradesh,FIROZABAD,2006,Kharif,Maize,5284.0,12682.0,2.4000757002271005
Uttar Pradesh,FIROZABAD,2006,Kharif,Other Kharif pulses,3250.0,1499.0,0.4612307692307692
Uttar Pradesh,FIROZABAD,2006,Kharif,Rice,14989.0,43963.0,2.933017546200547
Uttar Pradesh,FIROZABAD,2006,Kharif,Sannhamp,5.0,1.0,0.2
Uttar Pradesh,FIROZABAD,2006,Kharif,Sesamum,766.0,129.0,0.16840731070496084
Uttar Pradesh,FIROZABAD,2006,Kharif,Sugarcane,95.0,5115.0,53.8421052631579
Uttar Pradesh,FIROZABAD,2006,Kharif,Sweet potato,171.0,2334.0,13.649122807017545
Uttar Pradesh,FIROZABAD,2006,Rabi,Barley,9940.0,27991.0,2.815995975855131
Uttar Pradesh,FIROZABAD,2006,Rabi,Garlic,4724.0,20771.0,4.3969093988145636
Uttar Pradesh,FIROZABAD,2006,Rabi,Gram,1741.0,1444.0,0.829408385985066
Uttar Pradesh,FIROZABAD,2006,Rabi,Linseed,23.0,8.0,0.34782608695652173
Uttar Pradesh,FIROZABAD,2006,Rabi,Masoor,101.0,91.0,0.900990099009901
Uttar Pradesh,FIROZABAD,2006,Rabi,Onion,64.0,1228.0,19.1875
Uttar Pradesh,FIROZABAD,2006,Rabi,Other  Rabi pulses,391.0,378.0,0.9667519181585678
Uttar Pradesh,FIROZABAD,2006,Rabi,Potato,38106.0,997120.0,26.167007820290767
Uttar Pradesh,FIROZABAD,2006,Rabi,Rapeseed &Mustard,10362.0,13309.0,1.2844045551051921
Uttar Pradesh,FIROZABAD,2006,Rabi,Tobacco,13.0,69.0,5.3076923076923075
Uttar Pradesh,FIROZABAD,2006,Rabi,Turmeric,3.0,10.0,3.3333333333333335
Uttar Pradesh,FIROZABAD,2006,Rabi,Wheat,105443.0,309475.0,2.934998055821629
Uttar Pradesh,FIROZABAD,2006,Summer,Maize,586.0,777.0,1.325938566552901
Uttar Pradesh,FIROZABAD,2006,Summer,Onion,96.0,1118.0,11.645833333333334
Uttar Pradesh,FIROZABAD,2006,Summer,Sunflower,137.0,205.0,1.4963503649635037
Uttar Pradesh,FIROZABAD,2006,Whole Year,Coriander,22.0,11.0,0.5
Uttar Pradesh,FIROZABAD,2006,Whole Year,Dry chillies,1118.0,1060.0,0.9481216457960644
Uttar Pradesh,FIROZABAD,2006,Whole Year,Guar seed,1.0,1.0,1.0
Uttar Pradesh,FIROZABAD,2007,Kharif,Arhar/Tur,667.0,648.0,0.9715142428785607
Uttar Pradesh,FIROZABAD,2007,Kharif,Bajra,66427.0,119575.0,1.800096346365183
Uttar Pradesh,FIROZABAD,2007,Kharif,Cotton(lint),10.0,3.0,0.3
Uttar Pradesh,FIROZABAD,2007,Kharif,Dry chillies,1753.0,1690.0,0.96406160867085
Uttar Pradesh,FIROZABAD,2007,Kharif,Groundnut,49.0,29.0,0.5918367346938775
Uttar Pradesh,FIROZABAD,2007,Kharif,Jowar,125.0,78.0,0.624
Uttar Pradesh,FIROZABAD,2007,Kharif,Maize,8449.0,21680.0,2.565984140134927
Uttar Pradesh,FIROZABAD,2007,Kharif,Moong(Green Gram),136.0,27.0,0.19852941176470587
Uttar Pradesh,FIROZABAD,2007,Kharif,Rice,16103.0,48905.0,3.037011736943427
Uttar Pradesh,FIROZABAD,2007,Kharif,Sesamum,1136.0,175.0,0.15404929577464788
Uttar Pradesh,FIROZABAD,2007,Kharif,Sugarcane,165.0,8667.0,52.527272727272724
Uttar Pradesh,FIROZABAD,2007,Kharif,Sweet potato,229.0,3083.0,13.462882096069869
Uttar Pradesh,FIROZABAD,2007,Kharif,Urad,390.0,171.0,0.43846153846153846
Uttar Pradesh,FIROZABAD,2007,Rabi,Barley,10061.0,26699.0,2.653712354636716
Uttar Pradesh,FIROZABAD,2007,Rabi,Coriander,20.0,12.0,0.6
Uttar Pradesh,FIROZABAD,2007,Rabi,Gram,770.0,1038.0,1.348051948051948
Uttar Pradesh,FIROZABAD,2007,Rabi,Masoor,71.0,51.0,0.7183098591549296
Uttar Pradesh,FIROZABAD,2007,Rabi,Onion,111.0,1551.0,13.972972972972974
Uttar Pradesh,FIROZABAD,2007,Rabi,Other  Rabi pulses,1220.0,1145.0,0.9385245901639344
Uttar Pradesh,FIROZABAD,2007,Rabi,Potato,39201.0,1103077.0,28.139001556082754
Uttar Pradesh,FIROZABAD,2007,Rabi,Rapeseed &Mustard,15880.0,24687.0,1.5545969773299748
Uttar Pradesh,FIROZABAD,2007,Rabi,Turmeric,2.0,6.0,3.0
Uttar Pradesh,FIROZABAD,2007,Rabi,Wheat,95100.0,312308.0,3.283995793901157
Uttar Pradesh,FIROZABAD,2007,Summer,Maize,419.0,602.0,1.4367541766109786
Uttar Pradesh,FIROZABAD,2007,Summer,Moong(Green Gram),1275.0,956.0,0.7498039215686274
Uttar Pradesh,FIROZABAD,2007,Summer,Onion,29.0,477.0,16.448275862068964
Uttar Pradesh,FIROZABAD,2007,Summer,Sunflower,85.0,239.0,2.8117647058823527
Uttar Pradesh,FIROZABAD,2007,Summer,Urad,1079.0,730.0,0.6765523632993512
Uttar Pradesh,FIROZABAD,2008,Kharif,Arhar/Tur,1491.0,1168.0,0.7833668678739101
Uttar Pradesh,FIROZABAD,2008,Kharif,Bajra,56580.0,118479.0,2.0940084835630963
Uttar Pradesh,FIROZABAD,2008,Kharif,Dry chillies,849.0,846.0,0.9964664310954063
Uttar Pradesh,FIROZABAD,2008,Kharif,Groundnut,48.0,34.0,0.7083333333333334
Uttar Pradesh,FIROZABAD,2008,Kharif,Guar seed,58.0,48.0,0.8275862068965517
Uttar Pradesh,FIROZABAD,2008,Kharif,Jowar,86.0,85.0,0.9883720930232558
Uttar Pradesh,FIROZABAD,2008,Kharif,Maize,9153.0,25299.0,2.7640117994100293
Uttar Pradesh,FIROZABAD,2008,Kharif,Moong(Green Gram),159.0,59.0,0.3710691823899371
Uttar Pradesh,FIROZABAD,2008,Kharif,Rice,18713.0,56176.0,3.001977235077219
Uttar Pradesh,FIROZABAD,2008,Kharif,Sannhamp,4.0,1.0,0.25
Uttar Pradesh,FIROZABAD,2008,Kharif,Sesamum,744.0,123.0,0.16532258064516128
Uttar Pradesh,FIROZABAD,2008,Kharif,Sugarcane,129.0,6598.0,51.14728682170543
Uttar Pradesh,FIROZABAD,2008,Kharif,Sweet potato,202.0,2481.0,12.282178217821782
Uttar Pradesh,FIROZABAD,2008,Kharif,Urad,51.0,28.0,0.5490196078431373
Uttar Pradesh,FIROZABAD,2008,Rabi,Barley,6171.0,18221.0,2.9526818992059636
Uttar Pradesh,FIROZABAD,2008,Rabi,Coriander,9.0,5.0,0.5555555555555556
Uttar Pradesh,FIROZABAD,2008,Rabi,Garlic,4276.0,25186.0,5.890084190832554
Uttar Pradesh,FIROZABAD,2008,Rabi,Gram,505.0,508.0,1.005940594059406
Uttar Pradesh,FIROZABAD,2008,Rabi,Masoor,26.0,23.0,0.8846153846153846
Uttar Pradesh,FIROZABAD,2008,Rabi,Onion,76.0,891.0,11.723684210526315
Uttar Pradesh,FIROZABAD,2008,Rabi,Peas & beans (Pulses),572.0,691.0,1.2080419580419581
Uttar Pradesh,FIROZABAD,2008,Rabi,Potato,42487.0,1103047.0,25.961988372914067
Uttar Pradesh,FIROZABAD,2008,Rabi,Rapeseed &Mustard,9978.0,15251.0,1.5284626177590699
Uttar Pradesh,FIROZABAD,2008,Rabi,Wheat,88042.0,304153.0,3.454635287703596
Uttar Pradesh,FIROZABAD,2008,Summer,Maize,584.0,874.0,1.4965753424657535
Uttar Pradesh,FIROZABAD,2008,Summer,Moong(Green Gram),1076.0,613.0,0.5697026022304833
Uttar Pradesh,FIROZABAD,2008,Summer,Sunflower,86.0,152.0,1.7674418604651163
Uttar Pradesh,FIROZABAD,2008,Summer,Urad,1238.0,1168.0,0.9434571890145396
Uttar Pradesh,FIROZABAD,2009,Kharif,Arhar/Tur,1277.0,847.0,0.66327329678935
Uttar Pradesh,FIROZABAD,2009,Kharif,Bajra,54087.0,111847.0,2.067909109397822
Uttar Pradesh,FIROZABAD,2009,Kharif,Cotton(lint),3.0,1.0,0.3333333333333333
Uttar Pradesh,FIROZABAD,2009,Kharif,Dry chillies,1538.0,1355.0,0.8810143042912874
Uttar Pradesh,FIROZABAD,2009,Kharif,Dry ginger,4.0,12.0,3.0
Uttar Pradesh,FIROZABAD,2009,Kharif,Groundnut,47.0,32.0,0.6808510638297872
Uttar Pradesh,FIROZABAD,2009,Kharif,Guar seed,167.0,139.0,0.8323353293413174
Uttar Pradesh,FIROZABAD,2009,Kharif,Jowar,122.0,116.0,0.9508196721311475
Uttar Pradesh,FIROZABAD,2009,Kharif,Maize,8608.0,21589.0,2.5080157992565058
Uttar Pradesh,FIROZABAD,2009,Kharif,Moong(Green Gram),190.0,28.0,0.14736842105263157
Uttar Pradesh,FIROZABAD,2009,Kharif,Rice,16939.0,49513.0,2.923017887714741
Uttar Pradesh,FIROZABAD,2009,Kharif,Sannhamp,10.0,2.0,0.2
Uttar Pradesh,FIROZABAD,2009,Kharif,Sesamum,2600.0,270.0,0.10384615384615385
Uttar Pradesh,FIROZABAD,2009,Kharif,Sugarcane,91.0,3932.0,43.20879120879121
Uttar Pradesh,FIROZABAD,2009,Kharif,Sweet potato,181.0,2461.0,13.596685082872929
Uttar Pradesh,FIROZABAD,2009,Kharif,Urad,366.0,140.0,0.3825136612021858
Uttar Pradesh,FIROZABAD,2009,Rabi,Barley,7316.0,21928.0,2.997266265718972
Uttar Pradesh,FIROZABAD,2009,Rabi,Coriander,38.0,22.0,0.5789473684210527
Uttar Pradesh,FIROZABAD,2009,Rabi,Garlic,4062.0,21581.0,5.312900049236829
Uttar Pradesh,FIROZABAD,2009,Rabi,Gram,709.0,586.0,0.8265162200282088
Uttar Pradesh,FIROZABAD,2009,Rabi,Maize,1.0,3.0,3.0
Uttar Pradesh,FIROZABAD,2009,Rabi,Masoor,57.0,46.0,0.8070175438596491
Uttar Pradesh,FIROZABAD,2009,Rabi,Onion,29.0,498.0,17.17241379310345
Uttar Pradesh,FIROZABAD,2009,Rabi,Peas & beans (Pulses),719.0,923.0,1.2837273991655076
Uttar Pradesh,FIROZABAD,2009,Rabi,Potato,45267.0,1348640.0,29.793005942518832
Uttar Pradesh,FIROZABAD,2009,Rabi,Rapeseed &Mustard,11374.0,16418.0,1.4434675575874802
Uttar Pradesh,FIROZABAD,2009,Rabi,Wheat,105758.0,355770.0,3.3640008320883528
Uttar Pradesh,FIROZABAD,2009,Summer,Maize,804.0,1170.0,1.455223880597015
Uttar Pradesh,FIROZABAD,2009,Summer,Moong(Green Gram),1399.0,1229.0,0.8784846318799142
Uttar Pradesh,FIROZABAD,2009,Summer,Onion,119.0,1664.0,13.983193277310924
Uttar Pradesh,FIROZABAD,2009,Summer,Sunflower,124.0,272.0,2.193548387096774
Uttar Pradesh,FIROZABAD,2009,Summer,Urad,1199.0,1255.0,1.0467055879899916
Uttar Pradesh,FIROZABAD,2010,Kharif,Arhar/Tur,1308.0,894.0,0.6834862385321101
Uttar Pradesh,FIROZABAD,2010,Kharif,Bajra,67199.0,137402.0,2.0447030461762825
Uttar Pradesh,FIROZABAD,2010,Kharif,Cotton(lint),23.0,4.0,0.17391304347826086
Uttar Pradesh,FIROZABAD,2010,Kharif,Dry chillies,1295.0,1133.0,0.8749034749034749
Uttar Pradesh,FIROZABAD,2010,Kharif,Groundnut,96.0,95.0,0.9895833333333334
Uttar Pradesh,FIROZABAD,2010,Kharif,Guar seed,210.0,175.0,0.8333333333333334
Uttar Pradesh,FIROZABAD,2010,Kharif,Jowar,35.0,35.0,1.0
Uttar Pradesh,FIROZABAD,2010,Kharif,Maize,6475.0,15929.0,2.46007722007722
Uttar Pradesh,FIROZABAD,2010,Kharif,Moong(Green Gram),194.0,91.0,0.4690721649484536
Uttar Pradesh,FIROZABAD,2010,Kharif,Rice,19919.0,54976.0,2.7599779105376774
